num_id,id,Duplicate,Av_Diameter_mm,Height_cm,Leaf_Area_cm2,Av_SLA _mg/cm2,Jmax25,Rdlight25,Resistwp25,Resistch25,gamma*25,phifactor,thetafactor,betaPSII,Flu.Anet.SumSqure,Flu.Electron.SumS,ALightcurveNo,PARatZeroAnet,der_atPAR,Asat_ALight,ALightIntercept,der_atIntercept,der_atPARend,PhiPSIIsat_ALight,PhiPSIILightIntercep,der_atIntercept,der_atPhiPSIIend
317,HOMD-21-4.csv,Unique,6.03,146,31.68,3.441558442,38.910156,0.545556,3.968765,0,0.242666,0.897914,0.973965,0.325076,1.990976,4.227502,1,14.630213,0.055653,7.933967,-0.855515,0.061384,0,0.055524,0.722961,-0.001206,-0.000032
318,HOPF-27-1.csv,Clone_Dup,11.525,218.5,44.02,2.922077922,76.741224,0.051096,1.663642,0,2.516405,0.832238,0.943201,0.533088,1.214923,9.242785,1,2.50871,0.065474,10.03097,-0.165536,0.066497,0.00002,0.034838,0.663448,-0.000905,-0.000161
319,HOPF-27-1.csv,Unique,10.755,207,112.74,4.415584416,102.672846,3.314372,1.66476,0,1.3285,1.009148,0.916038,0.399524,1.688197,11.724356,1,61.266672,0.056154,12.836494,-3.89985,0.071656,0.000008,0.010507,0.763416,-0.000622,-0.000119
320,HOPF-27-5.csv,Clone_Dup,10.59,226,66.29,2.922077922,69.092986,0.495452,1.807014,0,4.177448,0.645217,0.853132,0.583107,0.960079,227.177967,1,14.210047,0.041303,7.967938,-0.608009,0.044303,0.000074,0.306968,10,-6.432567,0
321,HOPF-27-5.csv,Unique,7.435,90.5,55.53,2.792207792,81.986843,0,1.507262,0,1.150003,1.068364,0.65564,0.256402,3.576672,0.000182,1,10.08291,0.055382,9.275903,-0.574682,0.058637,0.000036,0.455472,3.908892,-1.497335,0
322,HOPG-27-1.csv,Unique,12.435,213,100.92,3.766233766,33.343519,0,1.440776,0,0.031611,0.874559,0.660076,0.126703,0.752873,0.046691,1,-2.346691,0.019963,6.484877,0.046687,0.019827,0.000451,-0.14103,0.630439,-0.000554,-0.000234
323,HOPG-27-3.csv,Unique,8.48,165.5,51.17,2.337662338,14.180138,0,5.302411,2.516426,0,0.749338,0.999158,0.232829,0.639606,3.181789,1,-37.234838,0.023198,4.087221,0.780174,0.018851,0.000018,0.066494,0.660123,-0.002179,-0.000027
324,HOPG-27-5.csv,Clone_Dup,12.465,225,69.6,6.233766234,61.257447,3.083977,1.896093,0,0.113307,1.038262,0.899564,0.301778,0.687955,0.104477,1,67.171537,0.047624,9.56332,-3.414739,0.053561,0.000008,0.451521,9.726421,-6.629789,0
325,HOPG-27-5.csv,Unique,7.435,90.5,55.53,2.792207792,203.799139,2.999171,0.594388,0,6.195442,0.99157,0.784371,0.753703,1.278752,2.156947,1,49.255645,0.059471,13.277676,-3.246606,0.07271,0.000276,0.498068,5.748208,-2.950535,0
326,HRSO-27-1.csv,Unique,5.365,123,52.42,2.987012987,20.339829,0.163236,8.403244,0,0,0.837702,0.880424,0.288521,0.450169,0.001775,1,6.133013,0.046262,4.077906,-0.291974,0.048962,0,0.256991,5.942091,-2.542717,0
327,HRSO-27-2.csv,Unique,12.06,234,47.68,3.701298701,159.593531,2.257358,0.840087,0,4.122878,1.039612,0.812015,0.595817,2.270295,4.780696,1,33.426725,0.064373,12.88893,-2.326577,0.075055,0.000147,0.498412,9.160942,-5.345966,0
328,HRSO-27-4.csv,Unique,9.54,212,50.16,2.532467532,42.495599,0,3.284953,0,0.778353,0.793986,0.922777,0.439809,1.426804,0.554374,1,-6.053128,0.055994,6.862679,0.330976,0.053383,0.000002,0.054096,0.6219,-0.001296,-0.000084
329,HRSP-25-4.csv,Unique,9.45,209,174.63,4.545454545,137.856902,1.560453,0.556588,0,3.048868,1.051915,0.870426,0.49164,0.779957,4.853356,1,30.629649,0.065554,16.780225,-2.11989,0.072965,0.000537,-0.390668,0.767519,-0.000543,-0.000309
330,HRSP-27-1.csv,Unique,5.11,107,55.45,2.207792208,76.302027,1.646895,1.89923,0,0.98059,0.963564,0.888163,0.420425,0.550271,6.276312,1,30.111112,0.061151,12.645595,-1.971195,0.069939,0.000168,0.027393,0.738315,-0.000874,-0.0002
331,HRSP-27-4.csv,Clone_Dup,7.92,170,41.61,2.532467532,60.260016,1.696771,0,0,0,1.047459,0.893684,0.314597,2.625396,0.006903,1,37.925899,0.052478,11.181538,-1.97215,0.050674,0.000015,0.436522,9.011163,-5.924752,0
332,HRSP-27-4.csv,Unique,9.205,209,90.25,3.766233766,58.818257,0.647933,1.825567,0,1.828657,0.940293,0.856452,0.402329,2.387108,0.05283,1,18.177818,0.06034,7.550895,-1.17678,0.069323,0.000004,0.050354,0.708155,-0.00103,-0.000157
333,HRSP-27-5.csv,Unique,7.685,205,140.5,2.792207792,93.648909,0.934249,1.152232,0,3.049811,1.037627,0.860893,0.417285,2.353002,5.29791,1,19.636355,0.053421,11.212578,-1.096292,0.058298,0.000157,0.492891,7.016911,-3.75953,0
334,KLMA-20-3.csv,Unique,7.37,204.5,45.98,2.857142857,60.383991,0,3.22479,0,1.757383,0.924435,0.923636,0.56052,0.950601,1.494375,1,8.038481,0.047095,2.648892,-0.406498,0.054205,0,0.210494,8.33259,-4.151618,0
338,KLNB-20-3.csv,Unique,6.395,109,25.4,1.233766234,23.363327,0.461584,7.9194,0,0.084575,0.875422,0.809912,0.292702,0.850276,0.003924,1,13.699586,0.045028,4.008836,-0.665649,0.052324,0,0.054767,0.646657,-0.001698,-0.000054
339,KLNC-20-2.csv,Sameleaf_Dup,5.855,106,48.38,2.272727273,43.085866,0.207368,5.531642,0,0,0.920931,0.357843,0.276783,1.146216,0.000014,1,8.035799,0.040813,5.601259,-0.337464,0.043198,0,0.254829,9.91446,-5.15592,0
340,KLNC-20-2.csv,Unique,5.855,106,48.38,2.272727273,NA,0,0.698323,0.684715,0,NA,NA,0.16061,3.274164,NA,1,11.402603,0.057031,4.317151,-0.700525,0.06605,0,0.055804,0.641704,-0.001164,-0.000107
341,KLND-20-1.csv,Unique,7.81,167,44.36,2.597402597,51.09225,0.006687,2.656187,0,1.543907,0.903911,0.879937,0.448837,2.135479,0.388904,1,0.779373,0.060614,8.37408,-0.047368,0.060942,0.000008,0.34066,8.424731,-4.460778,0
342,KLND-20-3.csv,Clone_Dup,11.705,192.5,136.03,5.324675325,97.679826,0.467677,1.559767,0,2.480909,0.907305,0.926386,0.584548,1.986279,12.353819,1,7.351362,0.073879,11.932289,-0.554856,0.077093,0.000033,0.421152,7.237883,-3.677229,0
343,KLND-20-3.csv,Unique,10.26,218,118.02,4.87012987,33.568957,0.117876,0,0,0,0.941746,0.901683,0.270455,3.392937,0.848717,1,8.534352,0.050711,7.91325,-0.444325,0.053436,0.000019,0.349682,8.398426,-4.182095,0
344,KLNE-20-3.csv,Unique,6.545,103,37.93,1.623376623,31.785409,0.468059,5.356571,0,0.278977,0.899665,0.985072,0.379382,1.908694,5.934208,1,10.645663,0.068813,5.774665,-0.779443,0.077792,0,0.325698,3.815588,-1.435604,0
345,KLNE-20-5.csv,Unique,4.45,82,47.04,1.428571429,22.599983,0.210326,6.49379,0,0.668141,0.804098,0.799587,0.348291,0.536948,0.14086,1,3.75797,0.039813,3.982591,-0.152404,0.041305,0,0.221254,5.068674,-2.073193,0
346,KLNG-20-1.csv,Unique,5.69,147,42.8,1.948051948,18.491695,0,8.436068,0,0.530819,0.863955,0.930679,0.275787,0.281766,0.208465,1,-68.253335,0.02267,3.178803,1.230229,0.014036,0.000002,0.071174,0.694001,-0.002189,-0.000032
347,KLNG-20-3.csv,Clone_Dup,9.585,220,75.13,4.415584416,157.509564,2.601767,0.850806,0,4.486776,1.055875,0.858614,0.554861,0.500237,3.224577,1,41.650034,0.059584,14.894735,-2.679164,0.069254,0.00047,0.528505,3.823005,-1.667284,0
348,KLNG-20-3.csv,Unique,10.61,187,59.45,3.376623377,64.652107,3.553645,2.703253,0,0,0.998195,0.940068,0.336641,2.409549,4.393441,1,68.069154,0.052482,11.39755,-3.779241,0.057206,0.000066,-0.106593,0.757988,-0.000856,-0.00026
349,KLNG-20-4.csv,Sametree_Dup,12.645,268,158.24,5.324675325,47.110298,0,0.795336,0,1.010944,0.949611,0.858933,0.47679,2.23011,0.046466,1,-11.753941,0.06285,7.426383,0.704391,0.057091,0.000002,0.315947,8.191429,-3.9755,0
350,KLNG-20-4.csv,Unique,12.645,268,153.37,4.74025974,139.596852,0.792605,0.849494,0,10,0.944467,0.85719,0.952966,0.171696,0.178762,1,9.888271,0.054817,9.255075,-0.557415,0.057951,0.000037,0.063185,0.700655,-0.001111,-0.000137
351,KLNG-20-7.csv,Clone_Dup,5.3,86,20.26,1.623376623,149.510993,2.228104,1.047037,0,3.224644,0.980625,0.823173,0.561369,0.55978,4.711238,1,35.108828,0.063116,15.360308,-2.367461,0.071894,0.000415,0.484341,8.315591,-4.863312,0
352,KLNG-20-7.csv,Unique,10.415,142,51.43,2.272727273,10.442806,0.434826,0,0,0,0.622371,1.170856,0.216075,1.493237,1.391458,1,17.218376,0.019604,2.542348,-0.360643,0.022344,0.000002,0.047116,0.597896,-0.00217,-0.000019
353,LILA-26-4.csv,Unique,12.85,158.5,36.39,1.915584416,126.518626,0.659763,0.355804,0,2.075327,1.027583,0.749169,0.373652,3.35785,0.298046,1,19.830959,0.056705,14.820486,-1.164319,0.060756,0.000499,0.529334,3.235264,-1.13906,0
354,LILA-26-5.csv,Unique,13.98,235,120.7,2.012987013,95.30547,1.621218,0.988347,0,1.895685,1.068069,0.903193,0.375968,1.24345,1.28321,1,33.569437,0.057559,13.696177,-2.062812,0.065475,0.000342,0.531802,7.830262,-4.140928,0
355,LILB-26-1.csv,Unique,11.93,197,102.27,2.532467532,14.897442,0.590439,1.246225,0,0,0.791085,0.313511,0.250874,0.148997,0,1,25.584771,0.025859,2.41519,-0.759378,0.03385,0,0.182005,7.538555,-12.478258,0
356,LILB-26-4.csv,Unique,9.815,161,67.73,1.688311688,24.749107,0.02514,0,0,0,0.891559,0.981099,0.202134,2.878436,2.161441,1,12.839049,0.044043,7.014598,-0.58796,0.047588,0.000021,0.027928,0.722217,-0.001139,-0.000159
357,LILB-26-5.csv,Unique,9.59,216,40.25,2.532467532,121.269671,1.0966,0.824231,0,3.201647,1.031187,0.817825,0.507,1.229767,0.091364,1,19.240821,0.062703,11.425362,-1.268084,0.0692,0.000073,0.478473,7.518473,-3.892361,0
358,LILC-26-1.csv,Unique,6.06,176,53.97,2.727272727,49.625334,1.202006,1.824388,0,1.476912,0.977037,0.785856,0.330771,2.168192,0.029405,1,32.391306,0.046139,7.269805,-1.651642,0.056137,0.000023,0.075022,0.719368,-0.001171,-0.000132
359,LILD-26-2.csv,Unique,6.07,109,34.17,1.233766234,20.141068,0.484368,8.166943,0,0,0.842544,0.826591,0.266882,0.936408,0.001388,1,15.796339,0.039402,3.986093,-0.672433,0.045893,0,0.058295,0.621547,-0.001801,-0.000039
360,LILD-26-4.csv,Unique,7.715,160.5,55.2,2.337662338,49.271129,1.280109,3.009907,0,0.009328,0.99165,0.914492,0.330717,2.02774,0.19673,1,27.794543,0.054148,10.180731,-1.575796,0.05913,0.000028,0.410844,5.901794,-3.372483,0
361,LILD-26-5.csv,Unique,8.835,208,35.65,3.181818182,151.071415,3.023119,2.958175,0,1.029251,1.05537,0.375653,0.296132,5.13166,0.000037,1,71.033594,0.040677,7.817126,-3.45971,0.057599,0.000097,0.465189,9.253749,-5.474654,0
362,MCMN-27-3.csv,Clone_Dup,9.42,155,67.88,2.207792208,72.414214,1.253311,1.62952,0,0.100849,1.061107,0.742298,0.324819,2.164302,0.007946,1,27.961201,0.059589,11.951338,-1.762925,0.06655,0.000089,-0.002354,0.756376,-0.000967,-0.000209
363,MCMN-27-3.csv,Unique,8.625,141,45.76,2.402597403,73.558694,1.694891,2.160274,0,1.934481,0.921842,0.962365,0.464934,1.317424,14.429788,1,30.446154,0.061152,9.5873,-2.043396,0.073403,0.000027,0.432067,6.463863,-3.186596,0
364,MCMN-27-5.csv,Unique,11.22,197,49.77,1.948051948,82.237389,1.613851,1.097318,0,1.615314,0.977601,0.965357,0.377456,1.43355,21.425912,1,33.794053,0.060038,13.443269,-2.17648,0.068935,0.000259,-0.382535,0.75294,-0.000588,-0.000316
365,MTSM-27-1.csv,Unique,8.475,222,27.57,1.948051948,70.383303,0,2.004004,0,0.291769,1.024414,0.339795,0.246974,7.857577,0.000676,1,2.25997,0.05891,7.478147,-0.134281,0.059927,0.000004,0.385387,6.511557,-2.924813,0
366,NHTA-27-2.csv,Unique,13.085,211,78.84,3.246753247,87.690121,3.422107,2.128441,0,2.385461,1.016486,0.879171,0.385023,0.392161,6.267521,1,69.017095,0.04336,8.197884,-3.573158,0.061069,0.000093,0.485823,6.234941,-2.91566,0
367,NHTA-27-3.csv,Unique,6.325,152.5,79.68,2.402597403,127.647637,0,0.677476,0,3.607547,0.965204,0.877724,0.553019,1.049044,6.670679,1,-6.577186,0.064668,14.99349,0.419832,0.063001,0.000274,-0.082827,0.723804,-0.000631,-0.000247
368,NHTA-27-4.csv,Unique,13.5,245,123.99,2.62987013,151.974721,0.141325,0.417235,0,3.580831,1.048687,0.806185,0.472383,2.060521,0.667069,1,4.541126,0.059709,18.418721,-0.272929,0.060496,0.001006,0.536707,3.248142,-1.080342,0
369,NHTA-27-5.csv,Unique,5.3,82,54.54,1.948051948,14.755335,0,0,0,0,0.96369,0.848085,0.210013,1.333515,0.001632,1,6.663072,0.053979,3.381526,-0.379096,0.059911,0,0.059379,0.724542,-0.002566,-0.000025
370,NHTB-27-1.csv,Unique,6.515,179,69.04,1.753246753,70.886865,0,4.269417,0,0.445706,1.058346,0.1,0.256165,2.149243,0,1,0.88722,0.05637,4.596513,-0.050279,0.056972,0,0.32434,9.36501,-15.01811,0
371,NHTB-27-3.csv,Unique,8.96,268,91.87,3.051948052,79.102604,0,2.30176,0,2.507789,0.846198,0.919675,0.442733,0.864959,8.517847,1,-2.656605,0.053372,9.046021,0.140734,0.05258,0.000035,-0.022138,0.658236,-0.000696,-0.000204
372,NHTB-27-4.csv,Unique,6.23,155.5,48.76,1.688311688,16.138032,0.929518,0,0,0,0.930902,0.938762,0.265525,3.713493,0.119721,1,31.569388,0.022854,3.487669,-0.799768,0.027978,0.00001,0.259158,9.136918,-5.926345,0
373,SKWA-24-3.csv,Unique,10.24,213,92.27,4.87012987,54.229648,3.313551,3.341205,0,0.064412,0.989131,0.975422,0.341873,1.025571,8.990276,1,68.344316,0.052259,10.146835,-3.712657,0.054217,0.000022,-0.099221,0.767564,-0.000884,-0.00026
374,SKWA-24-4.csv,Unique,7.125,189,130.48,2.337662338,19.89634,0.725973,9.295164,0,0,0.729428,0.776286,0.327151,3.206065,0.002589,1,19.451353,0.066615,3.306201,-1.5792,0.097647,0,0.198904,5.612714,-2.585151,0
375,SKWA-24-5.csv,Unique,7.36,149,48.86,1.948051948,54.802427,1.508231,0.94976,0,1.206309,0.988824,0.881851,0.35478,1.356628,0.013812,1,35.454159,0.052079,8.815695,-2.04237,0.063463,0.000043,-0.010837,0.731621,-0.000945,-0.000205
376,SKWB-24-5.csv,Unique,6.38,104,57.93,0.779220779,13.393021,0.807316,0,0,0,0.894424,0.812815,0.231766,1.558952,0.002085,1,26.920101,0.0289,2.269128,-0.925409,0.040482,0,0.221276,8.488436,-3.938638,0
377,SKWC-24-1.csv,Unique,13.255,252.5,142.43,3.831168831,147.287279,5.949842,1.004192,0,6.052839,1.026291,0.844805,0.504985,0.573444,0.197576,1,106.907676,0.04135,10.564076,-5.393655,0.060547,0.000498,0.454403,4.125033,-1.89988,0
378,SKWD-24-1.csv,Unique,14.84,271,42.08,2.467532468,107.772592,6.064867,2.098156,0,2.500427,1.075588,0.843719,0.381614,0.292772,2.489147,1,126.244411,0.038219,8.91648,-6.270676,0.062832,0.000341,0.529333,6.934603,-3.480362,0
379,SKWD-24-4.csv,Unique,12.42,80.5,47.03,3.116883117,47.458325,3.664046,10.714574,0,0.156115,0.909796,0.698126,0.313824,0.789768,0.000759,1,107.945792,0.029625,3.575319,-3.781241,0.034294,0,0.343977,6.906202,-3.288684,0
380,SKWE-24-1.csv,Unique,,,,,36.652359,3.538546,4.377835,0,0,0.890975,1.027239,0.287598,82.197972,3.712149,1,223.056557,0.026206,7.308031,-4.85425,0.017852,0,0.407717,2.112847,-1.804759,0
381,SKWE-24-1.csv,Clone_Dup,12.115,254,36.29,5.064935065,53.956231,4.310484,0,0,0.050989,1.040938,0.661284,0.190089,6.177009,0.000092,1,143.632868,0.025565,3.372455,-6.496394,0.072295,0.000008,0.461347,8.236046,-4.483916,0
382,SKWE-24-5.csv,Unique,13.625,274,44.9,3.701298701,116.176685,4.137656,1.18804,0,3.526731,1.080466,0.876569,0.406511,0.805978,1.752303,1,84.269965,0.044693,10.698111,-4.452065,0.061724,0.000359,0.547837,6.065787,-3.052696,0
383,SKWF-24-3.csv,Unique,13.17,267,120.64,4.545454545,50.347609,0.293062,1.245141,0,0.791752,0.976726,0.833568,0.2757,4.795333,0.025854,1,20.443137,0.051017,11.098927,-1.090179,0.055696,0.000185,0.009363,0.723116,-0.000759,-0.000212
384,SKWF-24-5.csv,Unique,4.955,77,21.68,2.207792208,79.913309,3.069911,7.402108,0,2.031922,0.917368,0.632183,1.031998,1.017617,0,1,28.447631,0.080933,3.654018,-3.174273,0.148647,0,0.229753,9.930924,-5.197589,0
385,SLMB-28-1.csv,Unique,11.04,217,27.41,2.272727273,NA,0,0,0,0,NA,NA,0.201094,4.197124,NA,1,NA,NA,204.903896,4.903896,0,0,0.089577,0.815531,-0.002344,-0.000049
386,SLMB-28-3.csv,Unique,7.295,166,104,1.948051948,31.462697,0,1.57504,0,0.181683,0.935376,0.897407,0.235496,0.810244,0.111747,1,-1.736426,0.040507,8.015529,0.070043,0.040168,0.000077,0.374579,3.690658,-1.195613,0
387,SLMB-28-4.csv,Unique,8.615,170,39.49,3.441558442,28.956556,0.366727,1.55393,0,0.180032,0.912842,0.952835,0.220323,1.851122,2.517952,1,19.349998,0.04246,7.415552,-0.866803,0.047208,0.000041,0.3923,6.24121,-2.842457,0
388,SLMC-28-1.csv,Unique,15.025,267,45.93,5.584415584,65.005073,3.352785,3.047479,0,0.218908,1.04212,0.870413,0.362705,0.656013,0.025851,1,64.857861,0.05265,9.600558,-3.663638,0.058709,0.000019,-0.030409,0.754669,-0.000919,-0.000226
389,SLMC-28-3.csv,Unique,11.425,240,48.73,4.155844156,90.553812,3.758448,1.705864,0,3.309128,1.042263,0.891206,0.432292,1.474355,1.588224,1,71.28011,0.046123,7.032894,-4.139173,0.071689,0.000023,0.478751,4.056701,-1.622387,0
390,SLMD-28-1.csv,Unique,16.42,285.5,83.18,4.87012987,59.016007,4.425527,2.470668,0,0.558836,1.000499,0.900085,0.309592,2.369403,3.39307,1,103.453108,0.038177,8.376844,-4.96681,0.059159,0.000225,0.459135,6.428115,-3.044642,0
391,SLMD-28-3.csv,Unique,9.59,188,32.32,3.571428571,76.892636,1.946345,1.81481,0,1.540892,0.972194,0.934286,0.389763,0.826358,8.893938,1,38.480837,0.055395,11.723965,-2.314558,0.065089,0.000164,-0.126956,0.733602,-0.000692,-0.000263
392,SLMD-28-4.csv,Unique,11.48,187.5,92.99,3.051948052,98.8342,2.006374,0.835553,0,2.401906,1.017228,0.878951,0.40446,1.776094,3.519976,1,39.975198,0.053624,13.85318,-2.302506,0.061723,0.0005,0.497181,5.086011,-2.231195,0
393,SQMA-25-1.csv,Clone_Dup,7.945,172.5,75.61,4.025974026,12.746467,0.934793,0,0,0,0.617798,0.878818,0.33016,1.557375,0.739879,1,32.935449,0.015647,2.319457,-0.576141,0.019475,0.000006,0.151118,6.16204,-2.641029,0
394,SQMA-25-1.csv,Unique,8.045,177,34.47,2.467532468,70.916479,0.531956,2.389393,0,0.246644,0.997238,0.712707,0.360145,2.743709,0.00079,1,13.044439,0.062665,8.108501,-0.858109,0.068993,0.000005,0.411245,5.683465,-2.70946,0
395,SQMA-25-4.csv,Unique,11.565,235,46.87,4.025974026,147.105242,5.223216,0.310407,0,6.233582,1.060158,0.864907,0.491356,0.564378,0.468787,1,106.062323,0.041838,12.709448,-5.124763,0.05501,0.000886,0.535444,3.191275,-1.070848,0
396,SQMB-25-1.csv,Unique,9.295,206,46.57,2.337662338,61.56646,0.106067,1.256526,0,1.899462,0.935388,0.930849,0.358834,0.995089,4.714159,1,6.752064,0.055277,9.713297,-0.38011,0.057325,0.00005,0.42461,9.949031,-5.245388,0
397,SQMB-25-4.csv,Clone_Dup,11.58,231,65.92,5,37.176562,4.980636,8.243754,0.993733,0,0.857195,0.866912,0.366696,2.393691,0.185722,1,145.424048,0.022134,3.563308,-4.695951,0.043523,0.000017,0.291095,2.336425,-0.770249,0
398,SQMB-25-4.csv,Unique,8.02,136,53.79,3.961038961,63.618829,3.378277,2.158632,0,1.67386,0.954507,0.882545,0.402187,0.585281,4.091465,1,72.549562,0.044238,8.644004,-3.841835,0.062592,0.000116,0.415012,8.383977,-4.657261,0
399,SQMC-25-1.csv,Unique,7.885,202,55.21,2.597402597,53.136832,1.002678,1.412716,0,0.717743,0.981996,0.907847,0.285225,1.345764,1.326328,1,27.757779,0.048715,10.474132,-1.437498,0.054968,0.00017,0.441501,3.602965,-1.233967,0
400,SQMC-25-5.csv,Unique,11.54,247,116.8,3.701298701,95.870978,0,0.672698,0,3.087648,1.052921,0.866607,0.609791,2.316174,0.006351,1,-16.82654,0.069846,10.13114,1.112696,0.062528,0.000011,0.044053,0.762759,-0.001125,-0.000172
401,SQMC-5-3.csv,Unique,11.18,243,66.32,5.25974026,69.946809,1.954394,1.955345,0,1.837935,1.002046,0.955869,0.400791,1.321164,5.64707,1,35.736237,0.057576,9.159764,-2.292268,0.071131,0.00003,0.455436,4.408976,-1.802409,0
402,VNDL-27-3.csv,Unique,10.975,249,82.85,3.376623377,144.639896,0.460935,0.458191,0,3.047181,1.037415,0.775401,0.486189,1.69946,0.663049,1,9.60552,0.06294,17.842497,-0.613831,0.064875,0.000759,0.053746,0.742554,-0.00062,-0.000211
403,VNDL-27-5.csv,Unique,11.655,252,72.39,3.636363636,118.266607,4.541196,1.066533,0,2.456629,1.078065,0.853045,0.40228,0.396916,0.805379,1,86.252449,0.047458,13.27417,-4.72247,0.062581,0.000757,-0.22349,0.774258,-0.000549,-0.000284
404,WELC-27-1.csv,Unique,6.38,228,128.7,5.454545455,16.886377,1.152414,0.213425,0,0.157802,0.892309,1.109366,0.30945,0.216372,0.015313,1,26.984365,0.04729,4.019848,-1.367146,0.052992,0,0.297709,5.568969,-2.838624,0
405,WELC-27-2.csv,Unique,3.815,56,21.49,1.623376623,13.299998,0.753783,0,0,0,0.564713,0.769579,0.31978,1.226992,0.002956,1,37.477701,0.020256,2.258517,-0.614469,0.011133,0,0.149482,4.902712,-2.344433,0
406,WELC-27-3.csv,Unique,9,148.5,44.48,2.272727273,130.199884,0,1.013107,0,2.813068,0.982547,0.861767,0.613781,1.72954,1.12986,1,-6.453249,0.075334,15.316999,0.479147,0.073172,0.000145,-0.100101,0.723466,-0.000677,-0.000253
407,WELC-27-4.csv,Unique,11.01,171,47.05,3.831168831,93.370898,1.217895,1.436965,0,1.684577,1.04242,0.934738,0.420252,1.270515,6.058813,1,23.161193,0.066083,11.622747,-1.628668,0.074703,0.000062,0.523325,9.587895,-5.717753,0
408,WELC-27-5.csv,Unique,7.925,162,35.65,2.792207792,80.756327,0.393729,0.939457,0,0.779447,1.074561,0.806689,0.319316,5.760837,0.026904,1,15.827161,0.059094,14.56302,-0.963332,0.062665,0.000386,0.501008,7.763278,-4.068685,0
409,WHTE-28-1.csv,Unique,12.075,254,69.2,4.805194805,77.288818,4.149945,1.175438,0,3.2911,1.069861,0.838174,0.365006,0.196757,0.401477,1,101.47059,0.035953,8.112134,-4.54033,0.054667,0.000245,-0.022729,0.761838,-0.000796,-0.000236
410,WHTE-28-2.csv,Unique,11.27,253,72.48,4.090909091,187.23768,0.696931,0.578565,0,4.033597,1.016535,0.842633,0.537677,0.498265,1.129131,1,13.281514,0.064192,18.38438,-0.870428,0.066895,0.000806,-0.318482,0.741885,-0.00043,-0.000264
411,WHTE-28-3.csv,Unique,12.925,266,56.32,2.467532468,78.696673,1.187479,1.333653,0,1.536849,0.97643,0.931249,0.396617,0.876147,13.951304,1,24.135943,0.061139,12.46513,-1.559774,0.068217,0.000151,-0.061073,0.752897,-0.000762,-0.000248
412,WHTE-28-4.csv,Sametree_Dup,12.945,224.5,32.11,2.857142857,192.961526,2.613042,1.599965,0,2.618809,1.066599,0.420648,0.438903,0.521813,0.000437,1,49.253544,0.04731,8.636265,-2.654422,0.060984,0.000072,0.467265,8.717727,-4.71242,0
413,WHTE-28-4.csv,Unique,12.945,224.5,43.83,3.766233766,30.321385,1.204275,0,0,0.287702,0.947699,0.819868,0.188433,0.280779,0.117747,1,54.30872,0.027481,6.017842,-1.684889,0.034832,0.000131,0.074799,0.699148,-0.000996,-0.000147
414,YALD-27-2.csv,Unique,12.2,219,73.75,4.61038961,83.0715,0,0,0,0.716351,1.047542,0.89018,0.289432,7.258691,1.1262,1,11.493882,0.063259,17.219519,-0.741076,0.065704,0.000637,0.543501,5.507578,-2.509011,0
415,YALD-27-5.csv,Unique,5.015,108,23.69,1.948051948,30.281125,0.492588,5.061413,0,0.829787,0.947335,0.897152,0.350217,1.103372,0.041043,1,11.61325,0.052865,4.757919,-0.654174,0.059935,0,0.313289,9.273508,-4.959611,0
416,YALE-27-2.csv,Unique,11.81,214,29.28,3.766233766,35.159475,1.986239,4.405358,0,0.004313,0.9123,0.985771,0.289424,1.163011,6.716432,1,47.6359,0.046959,7.487489,-2.587205,0.062311,0.000028,0.392848,9.442429,-6.533719,0
417,YALE-27-3.csv,Unique,11.05,235,50,3.181818182,100.982519,1.394645,1.129413,0,1.443632,1.0447,0.901287,0.405155,2.073166,0.043688,1,26.716833,0.066579,13.448428,-1.891797,0.075181,0.000155,-0.402023,0.756863,-0.000573,-0.000317
